Date,Product,Category,Region,Salesperson,CustomerSegment,Quantity,SalesAmount,Profit,Target
2024-06-27,Headphones,Accessories,North,SP_5,Corporate,9,7794.443297829529,1900.8597205384965,7866.17382109957
2024-03-21,Keyboard,Accessories,South,SP_18,Corporate,4,2237.841392761683,535.490652559458,2622.5679168643846
2023-03-15,Monitor,Electronics,South,SP_14,Home Office,5,3580.281491248815,520.7763509644758,3088.7993238341282
2023-01-10,Mouse,Electronics,South,SP_13,Home Office,1,1569.8444612026249,138.6175706484425,1330.7743993813199
2024-04-28,Laptop,Accessories,West,SP_7,Corporate,9,9517.756443561433,1661.0988566518747,8839.559692284369
2024-03-31,Keyboard,Electronics,South,SP_8,Home Office,9,4433.7266204260495,589.5622224383975,5019.370877483717
2024-07-19,Mouse,Electronics,South,SP_18,Corporate,9,2555.485034042094,366.6918807662748,2080.3707450219285
2024-07-17,Monitor,Electronics,West,SP_7,Home Office,3,1841.5475889194852,212.23161683697094,1649.58887236322
2024-10-21,Monitor,Electronics,East,SP_20,Consumer,8,15216.680010774702,999.9561864999944,14758.366948928051
2023-06-09,Headphones,Accessories,South,SP_17,Corporate,3,5164.71044021538,1279.7626662558096,5604.621858876607
2023-01-14,Keyboard,Electronics,South,SP_16,Consumer,6,5953.876131979294,1217.8963599107176,5475.93007727851
2023-06-27,Laptop,Accessories,West,SP_11,Home Office,5,5337.956997513847,1380.7094496998695,5227.167585223193
2024-02-16,Monitor,Accessories,East,SP_19,Corporate,8,14550.872407057526,2558.0505623248014,13601.285330814408
2023-02-22,Tablet,Electronics,East,SP_1,Home Office,3,3793.2650648289705,1123.742105101621,3174.2956311072817
2024-02-12,Headphones,Accessories,East,SP_8,Corporate,1,1785.3807172677741,518.8873891486121,1955.8317176648204
2023-01-22,Mouse,Accessories,West,SP_1,Home Office,9,9767.793490507918,1152.0709185476828,9616.898258504292
2023-01-30,Keyboard,Electronics,North,SP_9,Consumer,9,5041.58142972498,739.8229893422736,5671.803549075718
2024-12-03,Phone,Accessories,North,SP_19,Consumer,3,4520.005691688069,1076.5629922881583,4872.010928974494
2023-09-17,Phone,Accessories,South,SP_9,Home Office,2,2295.015950484445,560.3301306343311,1889.087483033722
2023-07-24,Laptop,Accessories,South,SP_10,Consumer,4,5612.764975772975,1558.5233026276057,5612.935380431838
2023-02-28,Tablet,Accessories,South,SP_11,Consumer,8,3864.1252004727226,823.6709707995334,4622.816234475091
2024-04-15,Monitor,Accessories,North,SP_1,Home Office,6,8194.099460724614,1383.002108212096,7564.367387271233
2024-04-10,Phone,Accessories,West,SP_20,Corporate,1,888.062865329217,128.2477225870433,885.5614055466054
2023-01-12,Laptop,Accessories,South,SP_8,Home Office,8,6380.767640481221,987.7086161085396,6768.801119240662
2024-09-22,Mouse,Accessories,West,SP_20,Corporate,5,7043.279869653419,1849.5743638556098,6204.469188314369
2023-10-17,Headphones,Electronics,South,SP_12,Consumer,6,7596.182423218331,2240.8906092631696,8211.495107998293
2023-12-20,Tablet,Electronics,West,SP_1,Consumer,5,6841.96686043034,430.8885737651047,7279.2415505438075
2024-09-30,Tablet,Electronics,West,SP_10,Consumer,5,9687.997578083421,1889.752101462076,9203.444499848907
2023-03-16,Printer,Accessories,North,SP_4,Consumer,3,4386.460935674856,789.6221550057819,4008.24144239624
2024-12-16,Laptop,Accessories,West,SP_15,Consumer,4,5414.472528364812,779.8766298985943,6322.160553418313
2024-07-14,Laptop,Accessories,East,SP_19,Corporate,5,6521.9773765726395,1714.5894427883588,5548.959848226975
2024-08-13,Printer,Electronics,North,SP_6,Corporate,2,1835.3712976734612,355.94411689488913,1785.4718037729838
2024-03-16,Headphones,Electronics,South,SP_5,Corporate,6,10263.27026433556,1316.5622059185807,11359.320317374197
2023-08-29,Monitor,Electronics,North,SP_5,Home Office,2,1771.3789690205583,285.23808684288764,1522.0659493992032
2023-06-03,Laptop,Accessories,East,SP_18,Consumer,4,5841.754167144045,813.1773754069894,6853.376656397721
2023-04-06,Printer,Electronics,East,SP_3,Consumer,1,727.6585604864008,114.62179657347622,735.2996758926473
2024-12-26,Monitor,Electronics,West,SP_2,Consumer,4,1863.8463807172673,126.39944038624722,1867.4366367918944
2023-10-21,Headphones,Accessories,East,SP_4,Home Office,7,3035.017671954751,236.66750359513694,2943.089913398648
2023-07-28,Monitor,Electronics,East,SP_18,Home Office,8,10737.647536347498,2211.1277434837325,12315.86779372024
2023-12-09,Keyboard,Accessories,East,SP_9,Home Office,2,1580.6377497265248,349.3479626630716,1864.1671174511334
2023-03-29,Tablet,Electronics,East,SP_19,Consumer,3,2085.266158398925,436.14405984546414,1985.2301239037033
2024-01-25,Mouse,Accessories,South,SP_10,Corporate,1,1265.7067928416413,304.7427681260766,1287.1699652795887
2023-11-21,Tablet,Accessories,South,SP_15,Home Office,7,1723.438906265324,492.7027558131962,1596.1961246358733
2023-06-06,Tablet,Accessories,North,SP_1,Home Office,4,2572.8246942896567,682.1962427972771,2436.99680036795
2024-10-29,Keyboard,Accessories,West,SP_11,Corporate,8,6503.8809085660605,1005.6781612594636,5276.815968454808
2024-10-12,Monitor,Accessories,South,SP_14,Home Office,5,7375.362315464782,769.8829792825316,8218.913434014685
2024-09-24,Monitor,Electronics,East,SP_10,Corporate,9,10629.02020405276,1360.1218746496975,12624.440778276536
2024-07-30,Laptop,Accessories,West,SP_19,Consumer,6,10444.677064965654,2056.926363066028,11570.724182758779
2024-09-10,Keyboard,Accessories,South,SP_16,Corporate,2,1604.2229067946248,423.59840112105684,1615.9089781349473
2024-10-20,Laptop,Accessories,North,SP_8,Corporate,1,733.5937860957482,165.37480344444288,829.6975044367813
2023-05-17,Keyboard,Accessories,East,SP_2,Consumer,1,259.75533541701896,48.250404562132445,296.9397317669252
2024-11-04,Laptop,Electronics,West,SP_7,Home Office,9,17217.82027034132,3451.6493683952017,17524.453333255657
2024-03-03,Phone,Accessories,South,SP_19,Consumer,1,1102.685863511123,200.76083633041347,1295.5048153460316
2024-03-27,Printer,Electronics,West,SP_7,Home Office,3,3313.6291393466004,970.5847655005002,2690.8924438186227
2024-09-03,Tablet,Accessories,South,SP_15,Home Office,2,3724.3701232441535,946.0751618160931,2994.5366095430772
2023-05-21,Tablet,Accessories,North,SP_8,Corporate,4,2887.4112986857745,708.3377297230478,2404.011714337754
2023-03-24,Headphones,Electronics,East,SP_14,Consumer,1,797.7910340823425,143.06965855181397,656.6961739223744
2023-06-26,Mouse,Electronics,North,SP_1,Corporate,1,1381.4258499112575,183.66383297846212,1339.7681178004802
2023-07-17,Printer,Electronics,East,SP_13,Consumer,4,6453.266875275639,354.1457584115004,7589.870713045463
2024-09-15,Monitor,Accessories,East,SP_3,Consumer,4,5835.037223113936,355.1058133406245,6244.011597741582
2024-07-21,Mouse,Electronics,West,SP_6,Corporate,7,11337.850359780705,652.6007856595471,12060.991431872115
2024-11-21,Phone,Accessories,South,SP_19,Home Office,8,9881.555765784598,2916.2367502817983,9426.553768957281
2024-02-25,Headphones,Electronics,North,SP_15,Home Office,8,14024.658151047091,1102.6268228885126,14214.083353001532
2024-02-05,Mouse,Electronics,North,SP_4,Consumer,8,9521.53691299596,814.3743218102486,8775.713770855597
2024-11-28,Headphones,Accessories,North,SP_3,Home Office,9,5515.318161469587,943.3262127492123,5554.670484704419
2024-04-15,Tablet,Electronics,West,SP_4,Corporate,1,1175.061991697513,200.1721530786212,1290.998735164817
2023-08-06,Monitor,Electronics,West,SP_5,Corporate,9,13349.703899542665,3737.829542127744,13663.114707109076
2024-12-29,Phone,Accessories,West,SP_18,Corporate,8,11011.484887574725,753.0003852683562,10654.148281036136
2024-09-23,Tablet,Accessories,East,SP_10,Consumer,1,637.4301733473244,184.41479041253686,725.3756657474709
2023-06-24,Printer,Accessories,North,SP_8,Consumer,7,1917.5856728518936,199.61598883952598,1754.547077504597
2023-01-23,Laptop,Electronics,East,SP_12,Home Office,9,5890.188318327714,1723.1065745535009,5846.570125977432
2024-12-25,Keyboard,Electronics,North,SP_3,Corporate,4,7885.102913026781,1461.3542027413646,9393.199087652813
2023-08-23,Phone,Electronics,North,SP_18,Corporate,9,4788.353094325277,1019.934467095856,5683.433480717978
2023-01-13,Monitor,Electronics,South,SP_8,Consumer,1,1035.8691652836083,133.5568833121811,831.2993484727865
2023-04-11,Headphones,Electronics,North,SP_1,Consumer,9,12141.20194959247,2464.129634454067,12297.742880540585
2024-06-19,Mouse,Accessories,West,SP_14,Consumer,6,10698.310398535055,2436.084926398281,10000.43504310438
2024-06-06,Printer,Electronics,West,SP_13,Corporate,4,6273.862190217495,329.95835963123125,5749.929122291204
2024-03-27,Mouse,Accessories,West,SP_12,Corporate,5,9180.577950045428,537.5880788742543,9534.038201476904
2024-03-06,Phone,Electronics,South,SP_3,Home Office,7,9015.234539088913,2674.092134465291,8821.602891033095
2024-08-28,Printer,Accessories,South,SP_18,Corporate,4,7030.295418520231,1155.705175485847,7685.074866185906
2024-12-13,Monitor,Electronics,East,SP_13,Home Office,8,5399.339158804616,1533.1660105865367,4378.074005669648
2024-06-16,Phone,Electronics,North,SP_15,Home Office,3,2925.0501477172693,679.9992903578833,3424.5210012380294
2024-12-23,Monitor,Accessories,North,SP_10,Corporate,2,3437.580907657388,492.40622904036053,3530.52387185915
2024-10-13,Mouse,Electronics,West,SP_1,Home Office,1,786.0146020001381,68.94173466415123,843.8862482733306
2023-10-20,Tablet,Accessories,West,SP_6,Home Office,6,10609.199157774667,3124.8115935017677,11053.03065354552
2023-04-11,Printer,Electronics,West,SP_9,Consumer,2,1707.2142443980174,334.8257961988239,2041.2352226688508
2024-05-16,Laptop,Electronics,West,SP_10,Corporate,8,6832.8837336161305,670.2317973977933,8162.012017302899
2023-10-31,Tablet,Accessories,West,SP_15,Home Office,4,3025.0369864962404,666.7582186615628,3158.0072486523104
2024-06-23,Laptop,Electronics,West,SP_9,Home Office,9,10660.477954928612,778.3441752040172,11444.932614519648
2024-07-06,Mouse,Accessories,North,SP_14,Home Office,4,1729.2949200707835,461.7378605752191,1811.3118125796727
2023-12-21,Headphones,Electronics,South,SP_11,Corporate,4,1063.5390933057386,77.14310280851885,982.9997979062296
2023-10-30,Printer,Electronics,West,SP_7,Consumer,8,14522.746911582266,1583.6850674306706,12737.108702224297
2024-05-10,Tablet,Electronics,North,SP_2,Consumer,8,14976.710865862602,1091.1687275728157,14394.195601544105
2024-10-19,Tablet,Electronics,West,SP_14,Corporate,5,1685.5359570273242,128.0110693212579,1808.7532351798918
2023-08-15,Phone,Electronics,East,SP_6,Corporate,3,3568.3667967920605,645.7264400753774,2934.5925304339053
2023-08-24,Keyboard,Electronics,East,SP_5,Corporate,2,2342.855775118652,519.5222953494064,2356.261789675214
2024-03-30,Mouse,Electronics,North,SP_5,Corporate,9,7833.377022765402,1935.7876222710904,7546.353714477927
2023-01-13,Monitor,Accessories,South,SP_19,Consumer,9,11016.258092174683,2465.040019255704,11137.370134264616
2023-07-29,Mouse,Electronics,East,SP_19,Home Office,5,5123.074111552585,721.7000170414069,5861.261206865809
2024-02-01,Monitor,Electronics,East,SP_6,Home Office,8,8650.744204545586,1637.7757337426117,7085.340612256205
2023-04-10,Printer,Electronics,South,SP_10,Corporate,7,10917.243970899146,3077.7459544377916,12068.463196290368
2023-01-31,Monitor,Accessories,East,SP_14,Corporate,3,3440.1854436042327,505.3431301298349,3669.8658358536795
2024-06-11,Headphones,Accessories,West,SP_17,Home Office,5,3912.9228352479317,442.5558465840193,3449.3948360659097
2024-10-10,Laptop,Electronics,South,SP_3,Consumer,9,11219.589015841084,2017.616885133297,12270.566826371827
2023-11-25,Monitor,Electronics,East,SP_1,Corporate,4,5413.428778948104,673.0721871425663,5405.572696077303
2023-06-15,Monitor,Electronics,South,SP_10,Corporate,3,4176.48125759657,482.19256548931895,4144.781423512184
2024-04-03,Phone,Accessories,West,SP_3,Consumer,7,9190.663802309853,2248.963017602438,9128.42652012138
2023-04-10,Tablet,Electronics,East,SP_5,Consumer,8,11170.279812296318,3046.23543910416,13177.507882920836
2024-09-12,Mouse,Accessories,North,SP_19,Consumer,5,3790.8350530053253,665.5916748187867,4464.640071778494
2023-06-22,Mouse,Electronics,East,SP_10,Corporate,8,8024.328348341881,1965.5248887476953,9351.899057989442
2023-06-11,Printer,Accessories,East,SP_16,Consumer,5,7018.3555232891285,679.1828030895568,8104.072870470528
2024-12-28,Printer,Accessories,West,SP_1,Corporate,9,14020.77037399526,2620.6327518743915,11427.42189948207
2023-09-20,Headphones,Electronics,North,SP_6,Corporate,7,6870.241221093681,1436.22382886316,6597.0664893576895
2023-10-01,Monitor,Electronics,North,SP_9,Consumer,5,4287.995591652506,740.3912267276662,4965.2880347095825
2023-01-03,Keyboard,Electronics,North,SP_5,Home Office,9,13397.299013800306,1061.3347524936294,14764.501714820457
2023-01-28,Mouse,Electronics,West,SP_14,Consumer,5,2999.5586185180573,700.4721002281573,2947.558033136412
2023-11-22,Printer,Electronics,West,SP_10,Home Office,8,1736.6876157183792,451.13855052205776,1926.5096819953735
2023-05-29,Monitor,Electronics,West,SP_2,Consumer,4,4192.3952176431885,875.3996392585747,3703.0350783233994
2024-06-23,Printer,Electronics,West,SP_5,Consumer,9,4608.645108186723,425.33301105867554,4792.620829910986
2024-05-02,Headphones,Accessories,West,SP_1,Corporate,6,5285.453797592495,362.7835589589417,5355.218155327816
2024-03-13,Laptop,Electronics,North,SP_10,Corporate,6,4345.328822843814,544.9084799604163,4473.163220674857
2023-03-06,Laptop,Electronics,South,SP_9,Corporate,3,4797.214197976261,284.2230823372036,5222.814253021556
2023-12-22,Printer,Accessories,West,SP_3,Corporate,3,2389.605896759084,620.8309688506176,2819.545788607473
2024-06-16,Laptop,Electronics,South,SP_15,Corporate,4,5412.865698003125,1222.0362198199105,4901.916655438242
2023-09-09,Printer,Electronics,East,SP_4,Corporate,1,1413.0426738787783,269.78116688780824,1558.8973769269999
2023-08-23,Monitor,Electronics,East,SP_13,Corporate,6,6129.706283965437,1669.7818009543055,6485.57488739697
2023-08-15,Phone,Electronics,West,SP_6,Home Office,1,345.9402839520409,26.81845834053513,372.9436999669627
2024-06-08,Keyboard,Accessories,East,SP_20,Home Office,4,5842.628619742922,1335.7121765571662,5676.51021993762
2023-11-09,Monitor,Accessories,South,SP_17,Corporate,7,2347.1157249096323,203.3964759132462,2764.5066906088564
2023-02-18,Phone,Electronics,East,SP_5,Home Office,6,2271.4999647675813,148.17302442800843,2253.0156337930157
2023-04-28,Phone,Electronics,East,SP_15,Consumer,8,4422.362110358399,368.0560699416638,3752.978857234458
2023-02-23,Mouse,Accessories,South,SP_8,Home Office,4,2818.7057440747367,811.0403611915699,3022.433880952636
2024-10-11,Monitor,Electronics,East,SP_5,Corporate,9,15512.517545200984,2483.6835290100703,13209.647791471036
2024-07-18,Monitor,Accessories,West,SP_13,Home Office,8,11318.87359030476,704.5877025190492,10516.02589204238
2023-02-13,Printer,Accessories,South,SP_1,Consumer,5,4484.915095750842,878.6337158778763,3996.9665183202537
2023-02-22,Phone,Accessories,South,SP_1,Home Office,6,11769.176472536135,1176.0763457172827,11952.466773556122
2024-08-08,Phone,Electronics,North,SP_7,Corporate,5,3192.4228805483126,165.0773221609394,2997.6900435975494
2024-07-11,Phone,Electronics,North,SP_5,Consumer,6,7785.995383749948,1865.4968428481461,6726.64293263533
2024-06-08,Printer,Electronics,South,SP_14,Consumer,1,1724.9853961155486,153.0334071893413,1925.6456087560139
2024-11-07,Mouse,Accessories,South,SP_15,Home Office,4,6574.562561288852,1877.8371969890532,6491.701036235105
2023-04-12,Monitor,Electronics,North,SP_17,Consumer,9,3262.9855267631533,646.7236243675784,3203.5326769419066
2024-02-02,Phone,Electronics,West,SP_18,Consumer,4,5820.3744104567095,417.6057853558793,6719.885229313626
2023-05-18,Laptop,Accessories,East,SP_7,Consumer,2,1328.309519989691,138.75004157237186,1348.9378270238706
2024-11-05,Monitor,Electronics,East,SP_18,Corporate,6,5041.92156310704,1022.0537652325286,5465.233423808577
2024-01-22,Printer,Electronics,East,SP_19,Consumer,2,2160.3711363201955,290.6308014406122,2011.7941413321187
2023-04-21,Mouse,Electronics,South,SP_20,Home Office,3,4870.050896753124,891.3934805783008,4989.444071962938
2024-09-05,Laptop,Accessories,West,SP_7,Home Office,7,3494.1381776299954,873.1083002533669,3810.587857389253
2023-01-17,Printer,Electronics,North,SP_8,Consumer,4,1581.5976922852406,392.47406369684086,1452.8379283360982
2023-07-01,Tablet,Accessories,West,SP_13,Home Office,1,476.19424107856037,106.90403615531913,512.1057914208648
2024-06-19,Monitor,Accessories,West,SP_18,Consumer,9,5335.221276590128,1448.5850103992575,5481.967954507009
2024-06-24,Tablet,Accessories,East,SP_11,Home Office,6,1842.6200211591147,183.96750149134547,1794.1172231320547
2023-06-20,Printer,Electronics,North,SP_9,Consumer,9,16806.974807035254,1585.0720485613435,18238.724429939237
2024-02-13,Printer,Electronics,West,SP_1,Consumer,3,2323.0503982792416,580.3848229381748,2152.9142476382585
2024-01-13,Printer,Electronics,North,SP_8,Consumer,5,2592.7806687977854,337.6379568705493,2815.2440988171306
2023-07-07,Phone,Accessories,South,SP_12,Corporate,9,12132.914099649539,2160.212010393613,12380.979167516287
2023-08-18,Mouse,Accessories,East,SP_2,Home Office,6,9699.558082679592,2288.9796734438596,8712.54600938637
2023-04-29,Phone,Electronics,North,SP_15,Consumer,2,3111.6429961651,463.5821879966003,3321.088267459563
2023-06-05,Mouse,Accessories,South,SP_18,Corporate,1,1493.672947016766,123.28862398123123,1723.5578135563658
2024-11-17,Keyboard,Electronics,South,SP_17,Corporate,9,2618.5856020950673,575.7334915647546,2419.587753298245
2024-04-09,Phone,Electronics,South,SP_15,Consumer,1,1607.8871345968032,408.86937298680084,1808.764902458198
2023-04-14,Tablet,Electronics,West,SP_20,Consumer,5,5516.907771266723,293.4957468729365,5155.286287181234
2024-08-26,Mouse,Electronics,West,SP_20,Consumer,1,1368.3548360567304,260.86046898611943,1544.1179558808522
2024-11-28,Phone,Electronics,East,SP_9,Consumer,5,9607.82162085304,1607.8811799616096,7882.837319082627
2024-05-16,Monitor,Electronics,East,SP_3,Consumer,5,8296.052846266504,953.2081895208626,6660.785727099084
2024-11-23,Printer,Electronics,South,SP_20,Home Office,7,11799.68731624766,1065.006051062021,9974.332568905438
2024-11-12,Mouse,Accessories,East,SP_19,Consumer,7,3686.4869578649623,357.6236218099161,4237.901071404261
2024-11-29,Mouse,Electronics,West,SP_18,Consumer,1,1057.5508273815162,244.5515390706397,1071.8158568231477
2023-06-24,Phone,Accessories,East,SP_20,Home Office,9,17179.072857167765,3161.7874616364097,17825.702058857434
2024-11-04,Keyboard,Accessories,North,SP_8,Corporate,1,1248.8334537272697,368.7662763569042,1419.7765085022818
2024-02-25,Phone,Electronics,West,SP_1,Home Office,5,1923.2773278781447,213.1139363239247,1577.5842338149318
2023-05-14,Headphones,Accessories,South,SP_15,Corporate,7,10620.929793554042,3071.8495098830226,10141.318523598053
2024-01-26,Tablet,Accessories,South,SP_19,Corporate,8,2218.1465983127187,396.5544591168302,2345.104755938027
2024-05-15,Tablet,Accessories,East,SP_10,Home Office,2,3072.2701612134592,265.77162876094883,2955.1308464862054
2024-10-26,Mouse,Electronics,West,SP_12,Consumer,1,1783.5907288207654,155.25222813203717,1449.7954342525945
2023-02-02,Mouse,Electronics,South,SP_6,Corporate,4,3861.801012416011,780.6321710705176,4094.9667550110407
2023-02-24,Phone,Electronics,South,SP_13,Consumer,4,3778.012613492628,974.1820366546251,3613.8977019274535
2024-06-02,Tablet,Electronics,West,SP_4,Home Office,6,4485.482874351047,1062.7359540874372,3622.850958634095
2024-09-29,Tablet,Electronics,West,SP_13,Corporate,1,1778.488913186719,380.4309356742071,1544.0971524781824
2023-01-12,Keyboard,Accessories,South,SP_17,Consumer,1,1186.0122872870966,110.33118357741151,1052.031886764012
2024-06-11,Monitor,Accessories,East,SP_1,Corporate,3,3728.0036794269417,287.3731690071462,3743.834033205436
2024-12-20,Keyboard,Electronics,East,SP_5,Corporate,5,6955.366517649591,348.1995998318615,6082.815512670863
2024-07-08,Headphones,Accessories,East,SP_17,Home Office,6,4442.494233679072,335.1793720728759,4196.0731166326095
2024-01-08,Laptop,Accessories,North,SP_18,Consumer,5,4895.076802153706,1182.6096906669723,5385.888067849346
2024-04-28,Printer,Accessories,West,SP_7,Consumer,5,7674.451859856689,2101.357810773041,8619.08445062265
2024-10-08,Keyboard,Accessories,South,SP_16,Corporate,9,17764.88889033156,1955.6942435932572,19864.080402143227
2023-08-16,Headphones,Electronics,North,SP_8,Consumer,2,523.4999442323088,130.20676984816632,564.3502887554762
2024-09-14,Phone,Electronics,East,SP_12,Corporate,1,276.7672963038214,27.597073622859376,281.39620880997154
2023-11-03,Monitor,Electronics,North,SP_14,Home Office,6,5823.290805415625,654.0599157083537,5941.224776267165
2024-04-01,Phone,Accessories,South,SP_19,Home Office,9,12485.873723915736,1323.9961013894435,14750.249651282573
2023-06-09,Printer,Accessories,South,SP_11,Consumer,7,6268.194272924992,394.4729935564862,7215.616156963914
2023-11-27,Headphones,Electronics,West,SP_12,Home Office,8,15994.796617098584,1575.7324594845234,16953.1032293282
2023-08-13,Laptop,Electronics,East,SP_13,Home Office,5,2758.2333227752224,395.4915912879583,2723.4740044207165
2024-12-29,Monitor,Accessories,East,SP_8,Consumer,4,857.063297653478,129.7314677250002,935.59443602461
2024-05-18,Mouse,Electronics,North,SP_1,Corporate,6,3253.3971129779065,414.3741400298054,2684.3335783412454
2024-03-31,Tablet,Electronics,East,SP_9,Home Office,3,5388.948825547025,962.9044971648195,6347.337153238337
2023-02-14,Keyboard,Accessories,North,SP_2,Consumer,1,461.2681871632363,66.65304922218708,470.04695023672275
2023-08-02,Headphones,Accessories,South,SP_14,Consumer,4,4248.618418207814,1243.1081979386227,4253.360648267706
2023-02-28,Phone,Electronics,South,SP_13,Consumer,9,8592.274127687459,2163.8578115661835,7873.392324377181
2024-10-05,Laptop,Accessories,South,SP_16,Home Office,4,5593.222313296128,1581.451931790096,4482.161129746208
2024-09-07,Tablet,Electronics,South,SP_2,Home Office,1,298.2720555550153,56.47982304490525,245.92449760146397
2023-07-14,Keyboard,Accessories,South,SP_4,Corporate,4,5543.001231676827,1217.1594109581936,5017.543467958762
2024-05-03,Tablet,Accessories,North,SP_12,Corporate,7,5869.870714177426,538.0857289468094,5967.41918108056
2023-06-06,Keyboard,Electronics,South,SP_16,Corporate,3,5600.613619045494,1334.0462220037145,4667.731319604187
2024-09-01,Headphones,Accessories,North,SP_10,Corporate,6,10367.983159527783,1130.0352846505423,12325.674071168098
2023-08-14,Mouse,Electronics,South,SP_3,Corporate,1,919.111247259655,79.46473338830421,886.3764689130917
2024-02-16,Monitor,Accessories,North,SP_4,Corporate,4,7948.821273328539,480.6241841028081,7364.7974461592485
2023-07-24,Headphones,Electronics,North,SP_6,Consumer,3,880.4962643437347,147.97405588834673,889.3704269094032
2023-03-20,Tablet,Accessories,North,SP_5,Corporate,1,1619.5379961155434,197.09342551767176,1337.7296989163392
2023-05-04,Tablet,Accessories,East,SP_18,Home Office,3,2942.717229747758,873.0506244815886,3355.228123868489
2024-04-15,Tablet,Electronics,North,SP_3,Corporate,4,3919.7970410306148,440.81479149891396,3857.514813886685
2023-08-06,Monitor,Accessories,North,SP_10,Home Office,5,2531.204183308084,674.9097032054259,2205.5246824299543
2024-05-30,Laptop,Electronics,South,SP_11,Corporate,6,6760.703135700418,872.8723014658578,5845.937894293431
2024-08-24,Keyboard,Accessories,North,SP_19,Consumer,2,704.986588768307,167.28042548003208,665.7764624319863
2023-04-14,Headphones,Accessories,North,SP_14,Consumer,2,2619.6778444013585,563.1268074226614,2696.5526190536557
2024-01-28,Headphones,Electronics,West,SP_11,Home Office,6,3809.1767612219824,725.4420533745889,3682.568651249121
2024-09-22,Mouse,Accessories,East,SP_4,Corporate,5,7523.722411924331,1160.204912824895,7815.032933690052
2024-10-06,Tablet,Accessories,West,SP_6,Consumer,1,1293.2507328618308,281.6392990652211,1399.5444305337062
2024-08-30,Printer,Electronics,South,SP_17,Consumer,3,4630.587047257808,703.0138156485691,5090.846584970629
2024-03-09,Headphones,Accessories,East,SP_19,Corporate,5,7747.678632107901,1449.0100500431722,7440.732834283656
2023-11-27,Monitor,Electronics,East,SP_13,Home Office,2,1108.1525627935885,218.80520469340155,1204.3416731282655
2023-05-23,Laptop,Electronics,West,SP_10,Home Office,1,201.21451307587296,23.50966325830934,172.36070227230383
2024-06-23,Headphones,Electronics,East,SP_11,Home Office,9,7725.33240216235,1042.410924189073,7765.80140232039
2023-10-05,Keyboard,Accessories,West,SP_6,Consumer,5,9271.62294216858,505.4194929559612,7686.22999872836
2023-08-21,Monitor,Accessories,North,SP_2,Corporate,2,2480.4377846890034,652.4537306791925,2226.545759288074
2024-06-12,Mouse,Electronics,West,SP_1,Consumer,4,6038.014440500122,1443.0600075404861,6238.927413483113
2024-07-24,Mouse,Accessories,East,SP_11,Consumer,3,5349.679822627186,512.9412818494255,5864.149298781508
2023-03-31,Keyboard,Electronics,East,SP_16,Consumer,7,12816.333921331183,1800.8501538190762,10741.673787873871
2024-05-06,Tablet,Accessories,South,SP_3,Consumer,1,1152.245283156969,178.90609557747257,1017.2343282019217
2023-07-18,Mouse,Electronics,South,SP_5,Corporate,4,4694.783011366797,627.198001209606,5618.5251637238825
2023-12-28,Laptop,Electronics,South,SP_15,Consumer,7,12121.829399537266,3025.132250248573,11334.674859308432
2024-03-16,Monitor,Accessories,South,SP_15,Consumer,5,8267.368917610123,1912.698595362994,7553.2030576782645
2023-01-26,Headphones,Electronics,East,SP_4,Home Office,4,5831.781919319207,1410.064698887287,4864.3058413654735
2023-01-25,Laptop,Electronics,South,SP_4,Consumer,4,5152.142917637407,1422.1589555180144,5553.686027029778
2024-01-29,Tablet,Accessories,West,SP_8,Corporate,2,2621.9743692828165,521.2165531684591,2630.630434247954
2024-05-21,Laptop,Electronics,North,SP_7,Consumer,8,6825.9233625767465,1389.987226533343,5890.910777225291
2023-10-28,Laptop,Electronics,East,SP_17,Corporate,4,6854.607781292176,1579.8741975931684,7218.993887738659
2023-12-05,Phone,Accessories,South,SP_15,Corporate,2,2624.006938314139,578.090110657987,2651.0450808936994
2023-09-24,Laptop,Electronics,East,SP_5,Corporate,9,5421.154608312801,1449.90544368164,5561.9860090720595
2024-04-05,Keyboard,Electronics,South,SP_13,Home Office,7,4422.025309220183,1072.5602553011474,5297.329499067648
2024-11-23,Monitor,Electronics,East,SP_4,Home Office,3,5252.656274375439,420.81474063127155,4262.242149480543
2024-03-31,Phone,Electronics,South,SP_17,Consumer,7,9283.91507502102,2618.896389996388,10824.941595310676
2023-12-26,Monitor,Electronics,North,SP_17,Consumer,1,917.6674311702773,202.59786429974986,1043.1642379391103
2023-03-09,Monitor,Electronics,South,SP_14,Consumer,1,536.7813666235177,43.90145928759653,518.6044089141546
2024-02-16,Tablet,Electronics,West,SP_14,Corporate,4,5193.555007365452,1261.9997655387965,5984.941344355904
2024-05-05,Tablet,Electronics,East,SP_17,Corporate,4,2127.0347361404365,296.9407119628357,2253.4327053289276
2023-02-18,Phone,Accessories,East,SP_8,Corporate,4,4185.202624771768,1052.5553494793987,4837.013642877627
2024-11-17,Mouse,Electronics,West,SP_2,Consumer,9,12775.670654708028,3690.2714500338434,13259.770875757578
2024-07-17,Printer,Electronics,West,SP_13,Consumer,6,7306.486690668104,831.5549694656358,6476.90596864793
2023-04-12,Tablet,Accessories,North,SP_16,Consumer,3,5579.339460681849,1474.913793895602,5749.445450996987
2023-08-04,Printer,Electronics,East,SP_16,Consumer,6,1628.988979999105,396.48018582932633,1419.8673554441086
